t,treasuries,gold,loans_and_private_equity,private_credit,treasuries_7dma,gold_7dma,loans_and_private_equity_7dma,private_credit_7dma
2023-10-06,5430497711,592776331.9,27346900.07,382062797.7,5382390483,589283160.9,27534103.84,375964601.7
2023-10-07,5429866191,588685804.7,27430614.94,382293049.6,5394807512,590430875.2,27508162.5,377293670.2
2023-10-08,5432425481,591734443.4,27439233.53,382407035,5407606225,590641788.1,27484682.17,378651581.6
2023-10-09,5435249107,594897131.9,27439449.86,382336145.9,5421238310,592213787.6,27460574.19,379980875.9
2023-10-10,5433325161,594777070.2,27255651.57,382217140,5426394446,592906184.3,27404460.35,381229179.8
2023-10-11,5435856234,593591586.8,27276397.54,383384137.7,5432150791,592896946.3,27361660.43,381908030.9
2023-10-12,5480290027,580268596.2,27263869.79,379624288.4,5439644273,590961566.4,27350302.47,382046370.6
2023-10-13,5482527916,577866204.3,266729.8068,134194727.2,5447077160,588831548.2,23481706.72,346636646.3
2023-10-14,5480032203,575781387.8,27917910.65,134159344.9,5454243733,586988060.1,23551320.39,311188974.2
2023-10-15,5479855290,579493147.4,27891110.08,134435122.3,5461019420,585239303.5,23615874.19,275764415.2
2023-10-16,5476672935,581550905.2,27883358.29,134561513.1,5466937109,583332699.7,23679289.68,240368039.1
2023-10-17,5477561688,582360211.5,27884051.5,134475164.6,5473256613,581558862.7,23769061.09,204976328.3
2023-10-18,5478842398,581840928.7,27876546.09,134375092.2,5479397494,579880197.3,23854796.6,169403607.5
2023-10-19,5475424484,581332173.3,268001.0058,134668642.3,5478702416,580032136.9,19998243.92,134409943.8
2023-10-20,5479994800,570463884.7,267521.5744,134461315.8,5478340543,578974662.7,19998357.03,134448027.9
2023-10-21,5984779671,577515895,262983.0728,134571250.5,5550447324,579222449.4,16047653.09,134506871.5
2023-10-22,5988306011,574080255.8,270038.1229,134612271.8,5623083141,578449179.2,12101785.67,134532178.6
2023-10-23,5987544744,572775213.1,27963705.69,134585846.5,5696064828,577195508.9,12113263.87,134535654.8
2023-10-24,6061411284,573734736.5,27913992.7,134984520.7,5779471913,575963298.2,12117541.18,134608420
2023-10-25,6024625019,572651868.2,27904895.57,133954268.6,5857440859,574650575.2,12121591.11,134548302.3
2023-10-26,6026478350,578714601,27858198.26,380579181.6,5936162840,574276636.3,16063047.86,169678379.4
2023-10-27,6034850845,576110796.4,27662517.47,134042316.2,6015427989,575083338,19976618.7,169618522.3
2023-10-28,6042806579,574674142.9,27119349.51,133755945.4,6023717547,574677373.4,23813242.47,169502050.1
2023-10-29,6038033156,583646175.5,27010983.64,133713741,6030821425,576043933.4,27633377.55,169373688.6
2023-10-30,6044576328,587190745.9,27015849.48,381305729.1,6038968794,578103295.2,27497969.52,204619386.1
2023-10-31,5861455150,588717896.8,27004840.39,133524358.5,6010403632,580243746.7,27368090.62,204410791.5
2023-11-01,5834332110,587542693.1,26989750.77,133595880.8,5983218931,582371007.4,27237355.65,204359593.2
2023-11-02,5804281506,581699521.3,26751619.76,133666970.5,5951476525,582797424.6,27079273,169086420.2
2023-11-03,5826992606,586555922.9,248550.3801,382282899.7,5921782491,584289585.5,23162991.99,204549360.7
2023-11-04,5821739961,594889754.5,26742407.88,383527721.5,5890201545,587177530,23109143.19,240231043
2023-11-05,5672766683,591529648.2,26731599.82,134750752.1,5838020621,588303740.4,23069231.21,240379187.5
2023-11-06,5681172255,600767747.1,27007226.8,133699922.3,5786105753,590243312,23067999.4,205006929.3
2023-11-07,5684552191,600616942,27014052.55,132313006.1,5760833902,591943175.6,23069315.42,204833879
2023-11-08,5683865563,601673372.3,26916540.55,132222405.6,5739338681,593961844,23058856.82,204637668.3
2023-11-09,5687846754,603107990.6,26012518.92,132245384.9,5722705145,597020196.8,22953270.99,204434584.6
2023-11-10,5686075487,601953249.2,26015685.23,131726656.1,5702574128,599219814.8,26634290.25,168640835.5
2023-11-11,5702649475,592113799.6,25885849.11,131453182.8,5685561201,598823249.9,26511924.71,132630187.1
2023-11-12,5717374288,580166493.3,25875945.06,131556615,5691933716,597199942,26389688.32,132173881.8
2023-11-13,5715182515,581058675.1,25807964.65,131506082.4,5696792325,594384360.3,26218365.15,131860476.1
2023-11-14,5715040829,581479401.9,25806760.73,132787074.2,5701147844,591650426,26045894.89,131928200.1
2023-11-15,5617673940,581681305.4,25792676.32,132788554.3,5691691898,588794416.4,25885342.86,132009078.5
2023-11-16,5621435611,585076566.4,25982353.02,133065444.4,5682204592,586218498.7,25881033.45,132126229.9
2023-11-17,5612332776,587219198.7,25968256.8,132535287.9,5671669919,584113634.3,25874257.96,132241748.7
2023-11-18,5540089848,581771396.1,25915011.89,132985073.3,5648447115,582636148.1,25878424.07,132460590.2
2023-11-19,5453108529,583258523.9,25915011.89,132706906.3,5610694864,583077866.8,25884005.04,132624917.5
2023-11-20,5351382157,579889509.9,25945392.05,132632342.6,5558723384,582910843.2,25903637.53,132785811.9
2023-11-21,5355005060,579451869,25552295.67,132663652,5507289703,582621195.6,25867285.38,132768180.1
2023-11-22,5532622006,578532024.9,25542749.64,132527647.2,5495139427,582171298.4,25831581.57,132730907.7
2023-11-23,5511177236,584414048.4,25652769.26,132838368.9,5479388230,582076653,25784498.17,132698468.3
2023-11-24,5516731087,579191874.7,25784647.82,132817992.8,5465730846,580929892.4,25758268.32,132738854.7
2023-11-25,5516693083,585842433.1,25588424.25,132799263.1,5462388451,581511469.1,25711612.94,132712310.4
2023-11-26,5516903045,590985736.3,25614756.43,132754974.7,5471501953,582615356.6,25668719.3,132719177.3
2023-11-27,5510495423,571274092.7,25614756.43,134272658.2,5494232420,581384582.7,25621485.64,132953508.1
2023-11-28,5519862005,571120943.6,25586338.56,134249561.6,5517783412,580194450.5,25626348.91,133180066.6
2023-11-29,5523471861,573778864.3,25533203.78,135751253.4,5516476249,579515427.6,25624985.22,133640581.8
2023-11-30,5515266295,574897154.4,25522048.56,135923901.1,5517060400,578155871.3,25606310.83,134081372.1
2023-12-01,5522955489,576283250.7,25554727.11,131593943.5,5517949600,577740353.6,25573465.02,133906507.9
2023-12-02,5514233948,577940594,25553118.87,131419389.5,5517598295,576611519.4,25568421.39,133709383.1
2023-12-03,5512900508,573001881.3,25568877.15,131381300.7,5517026504,574042397.3,25561867.21,133513144
2023-12-04,5518859154,581093868.1,25566865.03,131546736.7,5518221323,575445222.3,25555025.58,133123726.6
2023-12-05,5508602766,580876590.6,25561779.14,131314738.3,5516612860,576838886.2,25551517.09,132704466.2
2023-12-06,5499055765,579421662.7,25562393.89,378606582.9,5513124846,577645000.3,25555687.11,167398084.7
2023-12-07,5510328463,577437864.6,25563187.63,378652932.3,5512419442,578007958.9,25561564.12,202073660.6
2023-12-08,5503630213,579742445.3,25518037.3,378521981,5509658688,578502129.5,25556322.72,237349094.5
2023-12-09,5506204032,579736471.1,25523607.13,378197540.3,5508511557,578758683.4,25552106.75,272603116
2023-12-10,5501758322,586690633.5,25514447.12,379227809.3,5506919816,580714219.4,25544331.03,308009760.1
2023-12-11,5508551079,577950175.2,25515941.5,380785298.3,5505447234,580265120.4,25537056.24,343615268.9
2023-12-12,5558009950,577502636.3,24742420.27,380830458.9,5512505403,579783127,25420004.98,379260371.9
2023-12-13,5480985258,577335456.9,24809407.58,383294090.6,5509923902,579485097.6,25312435.5,379930015.8
2023-12-14,5386273911,580755519.6,24496777.2,382851194.4,5492201824,579959048.3,25160091.16,380529767.5
2023-12-15,5261055437,577799194.6,24498054.28,383289905.6,5457548284,579681441,25014379.3,381210899.6
2023-12-16,5254241132,573076733.4,24572274.87,383071632.5,5421553584,578730049.9,24878474.69,381907198.5
2023-12-17,5226976216,579244637.7,24579219.36,383113273,5382298998,577666336.2,24744870.72,382462264.8
2023-12-18,5225675290,580673354.9,24533385.82,383613913.8,5341888171,578055361.9,24604505.63,382866352.7
2023-12-19,5233518877,580670683.2,24517569.12,389392431.9,5295532303,578507940,24572384.03,384089491.7
2023-12-20,5208099412,579216749.3,24271066.52,390326630.1,5256548611,578776696.1,24495478.17,385094140.2
2023-12-21,5329168386,580315002.4,24271066.52,390343187.6,5248390679,578713765.1,24463233.78,386164424.9
2023-12-22,5335062776,580709399.9,24294282.33,390308671.1,5258963156,579129508.7,24434123.51,387167105.7
2023-12-23,5333375076,588437964.3,23628822.8,388648108.1,5270268005,581323970.2,24299344.64,387963745.1
2023-12-24,5342709656,586630795.5,23628436.64,388936411.6,5286801353,582379135.6,24163518.54,388795622
2023-12-25,5348419431,595022854.4,23595689.32,404778579.2,5304336231,584429064.1,24029561.89,391819145.7
2023-12-26,5351913709,595644926.4,24391342.23,404624934,5321249778,586568241.7,24011529.48,393995217.4
2023-12-27,5357045744,593458881.4,24404100.04,404577506.3,5342527825,588602832,24030534.27,396031056.8
2023-12-28,5367757096,587481225.9,24400142.77,405344198.5,5348040498,589626578.3,24048973.73,398174058.4
2023-12-29,5373764191,588366909.2,24750757.3,385070140,5353569272,590720508.2,24114184.44,397425696.8
2023-12-30,5385946331,590017171.7,24174144.41,130750484.4,5361079451,590946109.2,24192087.53,360583179.1
2023-12-31,5393207637,600180378.2,24177252.91,129983931,5368293448,592881763.9,24270489.85,323589967.6
2024-01-01,5396083725,599896681.8,24175969.74,378965837.5,5375102633,593578024.9,24353387.06,319902433.1
2024-01-02,5269812661,599695967.3,24173179.71,379173010.7,5363373912,594156745.1,24322220.98,316266444.1
2024-01-03,5267778730,598486806.8,24282972.58,125973570.5,5350621482,594875020.1,24304917.06,276465881.8
2024-01-04,5267514550,602087910.7,24248222,125881025.9,5336301118,596961689.4,24283214.09,236542571.4
2024-01-05,5270354561,613841976.4,24297282.64,376978109.4,5321528314,600600984.7,24218432,235386567.1
2024-01-06,5218535972,612081163.1,24119730.65,377163527.5,5297612548,603752983.5,24210658.6,270588430.4
2024-01-07,5223263164,607644400.7,24114017.83,376671842.3,5273334766,604819272.4,24201625.02,305829560.5
2024-01-08,5206396527,595993603.6,24106506.98,376790535.3,5246236595,604261689.8,24191701.77,305518803.1
2024-01-09,5208655885,596271477,24116382.07,377945160.5,5237499913,603772476.9,24183587.82,305343395.9
2024-01-10,5211564535,598960178.3,24153465.23,377498976.7,5229469313,603840101.4,24165086.77,341275596.8
2024-01-11,5206415065,595046478.1,24141400.65,378030771.3,5220740816,602834182.5,24149826.58,377296989
2024-01-12,5105407054,598969934.1,24111278.51,377395113.7,5197176886,600709605,24123254.56,377356561
2024-01-13,5103145346,596898096.1,23902777.7,377636536.1,5180692511,598540595.4,24092261.28,377424133.7
2024-01-14,5102019566,587955260.9,23905480.33,377570041.1,5163371997,595727861.2,24062470.21,377552447.8
2024-01-15,4982108395,593931029,23900890.75,377243418.8,5131330835,595433207.6,24033096.46,377617145.5
2024-01-16,4993455229,594205829.9,23904128.93,378025465.6,5100587884,595138115.2,24002774.59,377628617.6
2024-01-17,4998013102,596495313.3,23757671.56,377414863.7,5070080537,594785991.6,23946232.63,377616601.5
2024-01-18,4895404764,592617955.3,23764531.93,380395640.5,5025650494,594439059.8,23892394.24,377954439.9
2024-01-19,4769461830,598955922.3,23745017.87,382521055.1,4977658319,594437058.1,23840071.3,378686717.3
2024-01-20,4773427946,608706128.2,23595514.91,382644476.6,4930555833,596123919.8,23796176.61,379402137.3
2024-01-21,4690360849,608187502.1,23597749.06,383153080.6,4871747445,599014240,23752215,380199714.4
2024-01-22,4695973981,607943786,23594034.14,383978663.7,4830871100,601016062.4,23708378.34,381161892.3
2024-01-23,4654879393,608061689.6,23560903.28,383420631,4782503124,602995471,23659346.11,381932630.2
2024-01-24,4667085136,607872010.5,28562893.4,380384127.1,4735227700,604620713.4,24345806.37,382356810.7
2024-01-25,4779551028,600543455.5,28548449.83,384886692.4,4718677166,605752927.7,25029223.21,382998389.5
2024-01-26,4783699622,597711019.3,28554817.33,384965078.5,4720711136,605575084.5,25716337.42,383347535.7
2024-01-27,4139990567,594141919.6,28564098.03,385457305.5,4630220082,603494483.2,26426135.01,383749368.4
2024-01-28,4126994727,602836141.7,28563474.7,385510389.6,4549739208,602730003.2,27135524.39,384086126.8
2024-01-29,4129536561,605097209.2,28506559.55,385701689.9,4468819576,602323349.3,27837313.73,384332273.4
2024-01-30,4167903145,604952273,28416878.77,386021610.3,4399251541,601879147,28531024.52,384703841.9
2024-01-31,4127924499,603889587.6,5001219.544,383557612.5,4322228593,601310229.4,25165071.11,385157197
2024-02-01,4122697403,615677738.4,28373077.47,384382795.5,4228392361,603472269.8,25140017.91,385085211.7
2024-02-02,4126782018,613066400,28375421.74,384595153.2,4134546989,605665895.6,25114389.97,385032365.2
2024-02-03,4124971830,609649217.3,28011771.75,385359955.8,4132401455,607881223.9,25035486.22,385018458.1
2024-02-04,4075813197,611625883.3,27997537.72,385034576.6,4125089808,609136901.3,24954638.08,384950484.8
2024-02-05,4074104927,622912937.9,28002537.96,385177649.7,4117171003,611682005.4,24882634.99,384875621.9
2024-02-06,4027249687,623433923.3,28244182.04,389486177.8,4097077652,614322241.1,24857964.03,385370560.2
2024-02-07,3945812184,622562086.8,28248610.18,388978972.5,4071061607,616989741,28179019.84,386145040.2
2024-02-08,4052547445,623040225.7,28237926.73,391113794.3,4061040184,618041524.9,28159712.59,387106611.4
2024-02-09,4048272435,629061179.9,28135029.26,390031978.2,4049824529,620326493.5,28125370.81,387883300.7
2024-02-10,4047483448,626165154.5,28108154.57,387356081.6,4038754760,622685913.1,28139139.78,388168461.5
2024-02-11,4046699804,618645770.2,28120327.94,387699631.7,4034595704,623688754,28156681.24,388549183.7
2024-02-12,4041704839,625136159.9,28129153.37,387866303.4,4029967120,624006357.2,28174769.16,388933277.1
2024-02-13,4209738274,624682010.5,28124036.22,387919166.2,4056036918,624184655.4,28157605.47,388709418.3
2024-02-14,4210615743,624566738.9,28098278.89,387593020,4093865998,624471034.2,28136129.57,388511425.1
2024-02-15,4237850007,624707566.4,28330783.82,382265081.1,4120337793,624709225.8,28149394.87,387247323.2
2024-02-16,4231842853,625088304.5,28362369.27,391280121,4146562138,624141672.1,28181872.01,387425629.3
2024-02-17,4231664132,622353890.6,28992505.65,391604758,4172873665,623597205.9,28308207.88,388032583.1
2024-02-18,4230504465,625770129.3,28983159.82,391353278.1,4199131473,624614971.4,28431469.58,388554532.5
2024-02-19,4232270284,622236965.1,28987287,391154829.6,4226355108,624200800.8,28554060.1,389024322
2024-02-20,4134852624,622492785.6,28497069.9,391203121.3,4215657158,623888054.3,28607350.62,389493458.4
2024-02-21,4134146528,622258509.4,28483689.72,390683429.4,4204732985,623558307.3,28662409.31,389934945.5
2024-02-22,4037695983,620937723.6,28519386.35,387752736,4176139553,623019758.3,28689352.53,390718896.2
2024-02-23,3982794086,619325009.7,28459992.57,387777788,4140561157,622196430.5,28703298.72,390218562.9
2024-02-24,4130737777,619680623.9,28432105.06,387833483,4126143107,621814535.2,28623241.49,389679809.3
2024-02-25,4128364200,625064035,28462586.25,387075749.6,4111551640,621713664.6,28548873.84,389068733.8
2024-02-26,4133483441,621096657.9,28467107.39,387795014.8,4097439234,621550763.6,28474562.46,388588760.3
2024-02-27,4085273634,620911449.9,28384175.17,389090249.6,4090356521,621324858.5,28458434.64,388286921.5
2024-02-28,4077096988,620926333.2,28375423.77,386183508.4,4082206587,621134547.6,28442968.08,387644075.6
2024-02-29,4069397740,622425396.8,28349505.74,384484476.5,4086735409,621347072.3,28418699.42,387177181.4
2024-03-01,4069153383,625596055.6,28345555.2,384833066.6,4099072452,622242936,28402351.23,386756506.9
2024-03-02,4069985040,623413794.7,28295406.53,381957236,4090393489,622776246.2,28382822.86,385917043.1
2024-03-03,4067805483,634801951.4,28303201.19,381410905.9,4081742244,624167377.1,28360053.57,385107779.7
2024-03-04,4076935916,640535489.9,28266301.96,382503104.5,4073664026,626944353.1,28331367.08,384351792.5
2024-03-05,3918326822,642242871.6,28123127.62,381046204.9,4049814482,629991699,28294074.57,383202643.3
2024-03-06,3644306992,640996820.8,28064891.73,380499920.6,3987987339,632858911.5,28249712.85,382390702.1
2024-03-07,3536275596,642636696.2,28058885.84,379706681.1,3911827033,635746240,28208195.72,381708159.9
2024-03-08,3263346140,640262430.5,28043397.52,380073968.2,3796711713,637841436.4,28165030.34,381028288.7
2024-03-09,3049060305,638214999.6,28083499.4,379556504.2,3650865322,639955894.3,28134757.89,380685327.1
2024-03-10,3045839775,643556735.3,28077901.91,379875286.6,3504870221,641206577.7,28102572.28,380465952.9
2024-03-11,3043172596,651425839.8,28084821.58,379421309.2,3357189747,642762342,28076646.51,380025696.4
2024-03-12,3084823120,652334302,31282988.74,380243936.3,3238117789,644203974.9,28528055.25,379911086.6
2024-03-13,3051098188,652606251,31230189.04,380242812.1,3153373674,645862464.9,28980240.58,379874356.8
2024-03-14,3452444080,652612665.4,31228089.66,380780466.5,3141397743,647287603.4,29432983.98,380027754.7
2024-03-15,3437394684,661014484.5,30997230.26,380468754.7,3166261821,650252182.5,29854960.08,380084152.8
2024-03-16,3351918413,659998245.6,30967326.39,374810138.2,3209527265,653364074.8,30266935.37,379406100.5
2024-03-17,3348599472,665197149,30953691.49,373417233.2,3252778650,656455562.5,30677762.45,378483521.5
2024-03-18,3352076862,660624436.9,30942137.41,374428947.4,3296907831,657769647.8,31085950.43,377770326.9
2024-03-19,3742525625,662408124.3,30827706.63,376073200.5,3390865332,659208765.2,31020910.13,377174507.5
2024-03-20,3743881789,660761508.1,30808450.37,375847839.5,3489834418,660373802,30960661.74,376546654.3
2024-03-21,3732107769,654064358.2,30942416.92,378889891.2,3529786373,660581186.7,30919851.35,376276572.1
2024-03-22,3732179000,662739333.8,30903645.56,117302882.6,3571898419,660827593.7,30906482.11,338681447.5
2024-03-23,4017489019,661255867.2,30752188.35,117564386.9,3666979934,661007253.9,30875748.1,301932054.5
2024-03-24,4013550554,662286411.3,30723959.5,117363066.2,3761972945,660591434.3,30842929.25,265352887.8
2024-03-25,4006612135,659287756,30736011.77,117596943.5,3855477984,660400479.8,30813482.73,228662601.5
2024-03-26,4033414298,661182381.4,31056305.43,377923969.9,3897033509,660225373.7,30846139.7,228926997.1
2024-03-27,4093587310,658965761.1,30994918.51,384252094.7,3946991441,659968838.4,30872778.01,230127605
2024-03-28,4115633195,657658331.3,30964894.33,382085084.9,4001780787,660482263.2,30875989.06,230584061.2
2024-03-29,4038284125,652977588.8,26057492.73,382256024.5,4045510091,659087728.2,30183681.52,268434510.1
2024-03-30,4044344147,649967653.9,26040662.76,384391060.5,4049346538,657475126.3,29510606.43,306552606.3
2024-03-31,4040093067,653625260.1,26035034.35,384246176.2,4053138325,656237818.9,28840759.98,344678764.9
2024-04-01,4044842132,660350552.4,26050426.39,384862654.6,4058599753,656389647,28171390.64,382859580.8
2024-04-02,4129088254,660582228.2,26045581.36,382888334.2,4072267461,656303910.8,27455572.92,383568775.7
2024-04-03,4046063179,660622878.9,25939224.8,383019422.2,4065478300,656540641.9,26733330.96,383392679.6
2024-04-04,4037429335,658680456.8,25776688.36,384057157.9,4054306320,656686659.9,25992158.68,383674404.3
2024-04-05,3665957280,661062729.8,25747973.56,383627721.4,4001116771,657841680,25947941.65,383870361
2024-04-06,3618427919,664225191.5,25828805.33,384381463.8,3940271595,659878471.1,25917676.31,383868990
2024-04-07,3622428420,668621559.7,25955931.8,385528156.7,3880605217,662020799.6,25906375.94,384052130.1
2024-04-08,3623710403,676537740.3,25926987.98,385450348.5,3820443541,664333255,25888741.88,384136086.4
2024-04-09,3705232470,676429512.5,25907443.16,385038971.2,3759892715,666597152.8,25869007.86,384443320.2
2024-04-10,3734048703,677488123.3,25773036.97,389714331.3,3715319219,669006473.4,25845266.74,385399735.8
2024-04-11,3749366984,677133815.1,25795423.45,388625655.6,3674167454,671642667.5,25847943.18,386052378.4
2024-04-12,3754071340,689680402.2,25867680.14,389005755.4,3686755177,675730906.4,25865044.12,386820668.9
2024-04-13,3676036649,689593990.1,25968166.9,389050936,3694984996,679355020.5,25884952.91,387487736.4
2024-04-14,3689149941,689598088.9,25952634.06,390174814.9,3704516641,682351667.5,25884481.81,388151544.7
2024-04-15,3675906851,689634587.9,25971132.16,389005310.4,3711973277,684222645.7,25890788.12,388659396.4
2024-04-16,3780847303,689738572.9,25895444.42,389924067.4,3722775396,686123940.1,25889074.01,389357267.3
2024-04-17,3290005562,689671627.6,25518075.99,390416094.8,3659340661,687864440.7,25852651.02,389457519.2
2024-04-18,3289911825,689652976.3,25956228.58,390158515.9,3593704210,689652892.3,25875623.18,389676499.3
2024-04-19,3286353853,689682855.1,26159418.51,388332479.8,3526887426,689653242.7,25917300.09,389580317
2024-04-20,3398852509,689725373,25978908.59,391438637.2,3487289692,689672011.7,25918834.62,389921417.2
2024-04-21,3394408189,689723903.1,26082376.51,385891686.2,3445183727,689689985.1,25937369.25,389309541.7
2024-04-22,3362090296,689708311.4,26142427.6,386675510.6,3400352791,689700517.1,25961840.03,388976713.1
2024-04-23,3475723364,689540634.7,26072753.52,387799220.5,3356763657,689672240.2,25987169.9,388673163.6
2024-04-24,3474389094,689529833.8,26064218.75,392813443.1,3383104161,689651983.9,26065190.29,389015641.9
2024-04-25,3469392808,689513227.2,26055991.4,392544676.8,3408744302,689632019.8,26079442.13,389356522
2024-04-26,3473417264,689542191.9,26064931.65,392504786.9,3435467646,689611925,26065944,389952565.9
2024-04-27,3358138598,689535813.3,26058591.03,392762421,3429651373,689584845.1,26077327.21,390141677.9
2024-04-28,3365080075,689534630.4,26004044.09,372762124.6,3425461643,689557806.1,26066136.86,388266026.2
2024-04-29,3363060062,689538606,26001087.46,392976417.9,3425600181,689533562.5,26045945.41,389166155.8
2024-04-30,3471461263,689534881.6,26000666.81,393003199.8,3424991309,689532740.6,26035647.31,389909581.4
2024-05-01,3513182258,689401957.7,25963749.75,392120641.6,3430533190,689514472.6,26021294.6,389810609.8
2024-05-02,3520775730,689477580,26333966.11,397180130.8,3437873607,689509380.1,26061005.27,390472817.5
2024-05-03,3677779933,689451680.9,26386194.52,396859034.5,3467068274,689496450,26106899.97,391094852.9
2024-05-04,3648378736,689435626.5,26392520.57,399285427.8,3508531151,689482137.6,26154604.19,392026711
2024-05-05,3639802328,689439979.9,26387300.58,398627723.4,3547777187,689468616.1,26209355.11,395721796.5
2024-05-06,3644221168,689436398.1,26383139.58,398503549.8,3587943059,689454015,26263933.99,396511386.8
2024-05-07,3779126074,689522745.1,26388335.38,397547132.9,3631895175,689452281.2,26319315.21,397160520.1
2024-05-08,3831590745,689519763.1,26198362.55,397411333.3,3677382102,689469110.5,26352831.33,397916333.2
2024-05-09,3983047217,689522023.5,26167457.89,397020658.4,3743420886,689475459.6,26329044.44,397893551.4
2024-05-10,4032184248,689638611,26187270.6,397360107.8,3794050074,689502163.9,26300626.74,397965133.3
2024-05-11,3941854636,689653232.2,26559485.68,397531320.4,3835975202,689533250.4,26324478.89,397714546.6
2024-05-12,3927072801,689652620.8,26562037.4,397579562.1,3877013841,689563627.7,26349441.3,397564809.2
2024-05-13,3924339085,689660181.5,26701427.41,397623247.2,3917030687,689595596.7,26394910.99,397439051.7
2024-05-14,4028940433,689631624.3,26685049.87,397025092.6,3952718452,689611150.9,26437298.77,397364474.5
2024-05-15,4077608546,689677025.7,26685700.14,396367703.5,3987863852,689633617,26506918.43,397215384.6
2024-05-16,4082820088,689802745.2,26694567.43,396680278.2,4002117120,689673720.1,26582219.79,397166758.8
2024-05-17,4075817228,689775361.6,26683903.87,396369036.9,4008350402,689693255.9,26653167.4,397025177.3
2024-05-18,3987353778,689960219.3,27271536.17,396240463.9,4014850280,689737111.2,26754888.9,396840769.2
2024-05-19,3995038838,689965415.6,27250048.76,396506125.7,4024559714,689781796.2,26853176.24,396687421.1
2024-05-20,3989117166,689976263.8,27260571.9,396267863.4,4033813725,689826950.8,26933054.02,396493794.9
2024-05-21,4122992526,690009301.6,27271457.62,397663563.2,4047249739,689880904.7,27016826.56,396585005
2024-05-22,4114354571,690014743.5,27482931.69,398410677.8,4052499171,689929150.1,27130716.78,396876858.4
2024-05-23,3843417506,689870664,27366546.12,397588682.2,4018298802,689938852.8,27226713.73,397006630.4
2024-05-24,3843095278,689754139.6,27151624.97,395937992.6,3985052809,689935821.1,27293531.03,396945052.7
2024-05-25,3757591222,689768994.3,27141139.29,398103395.9,3952229587,689908503.2,27274902.91,397211185.8
2024-05-26,3762031270,689762765.2,27120991.86,397636866,3918942791,689879553.1,27256466.21,397372720.2
2024-05-27,3761383981,689766522.6,27117774.91,397792492.1,3886409479,689849590.1,27236066.64,397590524.3
2024-05-28,3762465528,689869911.5,26213552.62,397199311.6,3834905622,689829677.2,27084937.35,397524202.6
2024-05-29,3884930064,689894262.4,26067293.78,398110087.8,3802130693,689812465.7,26882703.36,397481261.2
2024-05-30,3720555663,689864189.3,26133069.29,395158173.2,3784579001,689811540.7,26706492.39,397134045.6
2024-05-31,3719059484,689839269.2,27598425.47,388931731.5,3766859602,689823702.1,26770321.03,396133151.2
2024-06-01,3597786882,689765563.4,27542854.32,389233875,3744030410,689823211.9,26827708.89,394866076.7
2024-06-02,3600244012,689758248.3,27568368.14,389289603.8,3720917945,689822566.7,26891619.79,393673610.7
2024-06-03,3600056013,689765982.3,27450229.01,389302700.2,3697871092,689822489.5,26939113.23,392460783.3
2024-06-04,3719289675,689810310.2,27552686.32,388651587.8,3691703113,689813975,27130418.05,391239679.9
2024-06-05,3775273992,689700963.8,27568435.67,388789579.3,3676037960,689786360.9,27344866.89,389908178.7
2024-06-06,3604104563,689777186.4,27692315.91,388134200.6,3659402089,689773931.9,27567616.41,388904754
2024-06-07,3622298640,689907111.4,27678907.26,387602170.6,3645579111,689783623.7,27579113.8,388714816.8
2024-06-08,3525560626,689628939.3,41458043,390448076.1,3635261074,689764106,29566997.9,388888274.1
2024-06-09,3527557514,689641699.9,41498046.77,390440308.3,3624877289,689747456.2,31556951.99,389052660.4
2024-06-10,3527438973,689649232.2,41514354.47,390275501,3614503426,689730777.6,33566112.77,389191632
2024-06-11,3671436574,689690635.5,41569676.31,397329040.1,3607667269,689713681.2,35568539.91,390431268
2024-06-12,3138878673,689664154,41787267.62,393761383.7,3516753652,689708422.7,37599801.62,391141525.8
2024-06-13,3079278304,689709166.5,41758001.19,393176057.6,3441778472,689698705.5,39609185.23,391861791.1
2024-06-14,3594519932,689633938.6,43982268.21,393380788.4,3437810085,689659680.9,41938236.8,392687307.9
2024-06-15,2911972209,689714645.4,26996238.74,392084344.3,3350154597,689671924.6,39872264.76,392921060.5
2024-06-16,3462773023,689721159.5,27318459.53,392203423.5,3340899670,689683276,37846609.44,393172934.1
2024-06-17,3456079041,689717733.5,44861219.78,391859930.6,3330705394,689693061.9,38324733.05,393399281.2
2024-06-18,3583723676,689695128.9,45254255.96,391785446.7,3318174980,689693703.8,38851101.58,392607339.3
2024-06-19,3323059491,689710252.2,45247600.12,396105211.2,3344486525,689700289.2,39345434.79,392942171.8
2024-06-20,3325944258,689761251.5,45247112.18,390526180.5,3379724519,689707729.9,39843879.22,392563617.9
2024-06-21,3460629238,689831023.1,45578430.9,390837060.5,3360597277,689735884.9,40071902.46,392200228.2
2024-06-22,3075153856,689705579.7,45628854.82,390849462.2,3383908940,689734589.8,42733704.76,392023816.5
2024-06-23,3077570732,689704210.4,45605622.64,390932255.5,3328880042,689732168.5,45346156.63,391842221
2024-06-24,2529049443,689709780.8,45620978.55,390747785.5,3196447242,689731032.4,45454693.6,391683343.2
2024-06-25,3212630273,689714797.9,46326296.36,390397923.1,3143433899,689733842.2,45607842.22,391485125.5
2024-06-26,3204708798,689654497.4,47049737.24,390636016.2,3126526657,689725877.3,45865290.38,390703811.9
2024-06-27,3211408297,689620968.7,47048977.05,395361807.6,3110164377,689705836.9,46122699.65,391394615.8
