t,fed_rate,FEDFUNDS,aave APY V2,AAVE APY V3,Comp V2 APY,Comp V3 APY,Morpho P2P APY,Borrow Rate wstETH,Borrow Rate BTC,defi_rate,margin_rate
2023-11-16,5.33,,8.39086,11.09886,7.65072,4.73001,7.772798319,,,7.928649664,8.84
2023-11-17,5.33,,6.40916,6.93829,7.36604,5.41546,6.299445961,,,6.485679192,9.35
2023-11-18,5.33,,3.54841,4.49367,5.82153,7.66925,6.74228539,,,5.655029078,7.89
2023-11-19,5.33,,5.83377,6.86532,7.06293,7.26599,5.969094901,,,6.59942098,5.80
2023-11-20,5.33,,4.69272,6.2712,7.51465,6.32255,7.940233728,,,6.548270746,6.12
2023-11-21,5.33,,2.92689,5.66622,6.9911,6.94612,5.162309379,,,5.538527876,5.31
2023-11-22,5.33,,8.63219,4.45792,9.21851,4.27799,6.092182099,,,6.53575842,8.24
2023-11-23,5.33,,2.94335,7.68337,5.36683,4.32885,5.969505069,,,5.258381014,6.44
2023-11-24,5.33,,5.34091,5.88531,6.10337,4.33687,5.898507632,,,5.512993526,6.56
2023-11-25,5.33,,5.81655,5.73073,5.09112,4.39241,6.451303156,,,5.496422631,4.90
2023-11-26,5.33,,4.90588,3.98365,5.95584,5.61547,6.545983572,,,5.401364714,5.04
2023-11-27,5.33,,7.51644,7.79542,5.08919,5.67484,7.7121302,,,6.75760404,6.47
2023-11-28,5.33,,3.41711,8.56757,3.35076,5.30765,7.209943116,,,5.570606623,7.75
2023-11-29,5.33,,6.59524,4.0438,2.18694,6.97351,5.389838353,,,5.037865671,6.42
2023-11-30,5.33,,3.33702,10.04075,4.04036,6.21549,6.223544,,,5.9714328,5.41
2023-12-01,5.33,,11.96822,8.6621,4.31135,8.28717,8.212928685,,,8.288353737,5.97
2023-12-02,5.33,,14.16668,4.00725,5.20376,8.47789,13.7261142,,,9.116338839,7.32
2023-12-03,5.33,,8.56019,6.90651,5.29665,5.18138,10.36913393,,,7.262772785,8.69
2023-12-04,5.33,,3.38166,5.50884,4.97597,5.96018,6.393757442,,,5.244081488,13.11
2023-12-05,5.33,,7.46405,4.01453,3.56017,6.39741,7.186560069,,,5.724544014,13.24
2023-12-06,5.33,,5.95309,7.26191,8.31277,8.4886,7.410063797,,,7.485286759,11.71
2023-12-07,5.33,,6.9036,12.28148,7.08628,7.89485,7.741884511,,,8.381618902,11.46
2023-12-08,5.33,,10.34694,6.85122,7.07311,7.83001,9.614182149,,,8.34309243,10.94
2023-12-09,5.33,,9.13254,5.74248,6.57592,7.66632,10.03899461,,,7.831250921,7.49
2023-12-10,5.33,,4.40044,5.98125,6.61509,10.31656,7.317177147,,,6.926103429,8.00
2023-12-11,5.33,,14.22255,9.76691,7.82754,9.82426,12.15048284,,,10.75834857,12.71
2023-12-12,5.33,,12.63388,7.53548,8.04892,10.74334,18.02884797,,,11.39809359,23.17
2023-12-13,5.33,,9.69903,9.20291,8.06776,10.89954,13.25219467,,,10.22428693,20.50
2023-12-14,5.33,,7.05375,9.59883,9.83571,8.28985,9.932793498,,,8.9421867,16.34
2023-12-15,5.33,,9.29364,9.86303,10.95786,8.11234,10.32492306,,,9.710358613,14.17
2023-12-16,5.33,,9.74151,6.15156,8.87197,9.41379,11.51741858,,,9.139249716,13.77
2023-12-17,5.33,,9.58049,5.41314,8.96127,6.44245,9.466264366,,,7.972722873,13.06
2023-12-18,5.33,,17.58798,7.06693,10.52178,7.66804,11.75632343,,,10.92021069,12.72
2023-12-19,5.33,,7.84177,6.94545,11.56532,8.04294,13.49006894,,,9.577109788,14.77
2023-12-20,5.33,,6.38429,4.02411,10.39937,7.56766,10.40764633,,,7.756615266,16.88
2023-12-21,5.33,,6.97087,6.3946,7.95657,5.77488,11.28936499,,,7.677256999,18.68
2023-12-22,5.33,,13.42811,9.53844,8.0439,7.87487,9.837973606,,,9.744658721,17.96
2023-12-23,5.33,,9.7307,5.33319,7.98159,9.64788,8.223335098,,,8.18333902,14.41
2023-12-24,5.33,,8.96941,6.08253,8.65487,10.74795,11.51252357,,,9.193456715,18.82
2023-12-25,5.33,,10.80783,7.67005,8.62933,7.88905,11.55328744,,,9.309909488,22.03
2023-12-26,5.33,,9.59019,3.91047,8.61764,7.60963,11.8857446,,,8.32273492,18.04
2023-12-27,5.33,,11.64661,6.53622,8.29377,7.57745,12.84320768,,,9.379451536,28.71
2023-12-28,5.33,,7.45577,7.76824,4.93098,6.69868,12.65540861,,,7.901815723,25.02
2023-12-29,5.33,,7.4809,9.63715,5.36725,6.81531,10.10227737,,,7.880577474,20.03
2023-12-30,5.33,,7.78791,6.45709,5.68692,6.49129,9.544610855,,,7.193564171,22.13
2023-12-31,5.33,,7.26841,8.58208,5.54167,8.79028,8.910662253,,,7.818620451,25.34
2024-01-01,5.33,,6.66234,8.91946,5.76224,9.50367,9.053480462,,,7.980238092,21.08
2024-01-02,5.33,,7.28913,8.24653,6.31864,13.47684,8.368247105,,,8.739877421,20.40
2024-01-03,5.33,,8.8015,11.45628,6.02843,11.94486,9.191864413,0.995891639,0,6.91697515,14.54
2024-01-04,5.33,,6.53812,6.16041,7.10294,6.97023,7.80221067,0.829939467,0,5.057692877,9.83
2024-01-05,5.33,,5.77547,7.17308,6.80966,5.78569,7.456534244,0.709446735,0,4.815697283,10.94
2024-01-06,5.33,,7.60211,6.77425,7.55749,7.03947,9.1989479,0,0,5.453181129,9.87
2024-01-07,5.33,,4.57621,11.57392,6.5462,6.05017,5.645621133,0,0,4.913160162,9.30
2024-01-08,5.33,,6.0987,8.46167,11.43624,13.98032,8.190548551,2.965914459,0,7.30477043,9.49
2024-01-09,5.33,,5.83915,5.68334,7.64979,7.25841,5.622596711,3.914814772,0,5.138300212,9.39
2024-01-10,5.33,,9.12999,7.7951,6.92292,9.94015,8.930690889,1.907100879,0,6.375135967,12.45
2024-01-11,5.33,,8.18212,8.11029,7.86304,6.31448,9.437787956,1.681449837,0,5.941309685,12.69
2024-01-12,5.33,,9.98377,7.40824,9.75995,7.833,10.71197864,1.986336322,0,6.811896423,11.92
2024-01-13,5.33,,12.29956,5.09265,9.89284,8.76162,12.04583773,3.509478278,0,7.371712287,10.92
2024-01-14,5.33,,5.59899,6.83364,8.38847,11.69421,7.921950585,6.308731762,0,6.677998907,10.91
2024-01-15,5.33,,23.18466,12.4989,8.23416,9.77726,12.3823144,6.296699819,0,10.33914203,10.93
2024-01-16,5.33,,8.4984,4.79076,9.47763,11.7381,13.38441076,8.334272305,0,8.03193901,15.82
2024-01-17,5.33,,6.30698,4.84186,10.38432,10.36239,8.685234679,6.187967727,0,6.681250344,12.11
2024-01-18,5.33,,8.4729,16.64215,11.0574,9.13378,9.931820394,8.931962187,0,9.167144654,13.87
2024-01-19,5.33,,4.08602,8.46018,12.30589,5.75569,10.20877314,7.904520592,0.792513652,7.073369626,12.51
2024-01-20,5.33,,6.99374,4.84151,6.52501,5.78628,9.201568525,7.322428238,0,5.81007668,11.31
2024-01-21,5.33,,4.6538,5.93033,11.82362,5.69635,5.531173288,4.950368699,0,5.51223457,11.46
2024-01-22,5.33,,8.28114,9.54075,5.28613,5.87796,8.964221225,4.376521887,0,6.04667473,11.85
2024-01-23,5.33,,5.96314,4.82656,3.56477,5.74535,7.290567295,2.741524894,0,4.304558884,14.68
2024-01-24,5.33,,4.05165,4.81033,4.94356,5.74542,7.186430873,2.083504158,0,4.117270719,10.94
2024-01-25,5.33,,6.7369,4.49724,6.90273,5.77687,6.424925036,1.905673665,0,4.6063341,10.93
2024-01-26,5.33,,4.00511,4.47191,5.75327,5.7486,6.136414648,2.208105854,19.31992707,6.806191081,11.20
2024-01-27,5.33,,5.62812,4.45519,4.8976,6.64182,4.939451418,2.755309787,0,4.188213029,8.04
2024-01-28,5.33,,4.62626,4.46216,4.27982,5.79616,5.846039912,2.768440603,0,3.968411502,7.84
2024-01-29,5.33,,4.03798,4.54802,5.39309,9.24588,5.539555918,2.745429571,0,4.501422213,7.61
2024-01-30,5.33,,4.0805,4.7612,5.53935,5.71244,6.90529109,2.730035745,18.05578252,6.826371337,7.43
2024-01-31,5.33,,7.28152,4.78609,4.77398,5.63474,9.753226559,6.643364031,31.06616936,9.991298564,9.51
2024-02-01,5.33,,6.86415,5.54958,5.41693,5.64802,8.144419023,9.844636717,4.922316655,6.627150342,7.45
2024-02-02,5.33,,4.15297,4.94167,3.97529,5.50667,7.702311957,6.659858212,0,4.705538596,6.92
2024-02-03,5.33,,5.12793,4.83813,4.52247,5.42771,5.870523374,3.320344687,0,4.158158294,6.47
2024-02-04,5.33,,6.7155,4.7545,4.54054,23.58208,5.972876286,5.282351169,0,7.263978208,6.61
2024-02-05,5.33,,6.99542,4.71591,0.85252,10.2385,8.013660007,9.681352194,0,5.785337457,8.24
2024-02-06,5.33,,4.08711,4.82352,1.43873,8.93178,5.105497688,10.9106231,0,5.042465826,9.75
2024-02-07,5.33,,4.04378,6.66857,1.44414,16.17847,5.44366141,8.631398019,0,6.058574204,8.36
2024-02-08,5.33,,7.95684,8.26863,1.52298,6.09482,6.123220513,6.12471679,0,5.155886758,9.13
2024-02-09,5.33,,4.71547,9.36965,4.22987,9.55075,7.668706958,6.708323293,3.392381365,6.519307374,9.64
2024-02-10,5.33,,6.85407,9.39132,1.91138,8.49355,6.992167343,10.03138557,1.024483914,6.385479547,10.37
2024-02-11,5.33,,7.60079,9.84569,2.17829,10.47571,8.23435529,4.688192081,1.290268633,6.330470858,12.17
2024-02-12,5.33,,12.49744,5.42018,3.87649,7.16804,11.2845447,4.604159491,1.553927245,6.629254491,15.16
2024-02-13,5.33,,7.32489,9.28351,4.09907,9.78896,8.882365836,5.155726542,1.573800125,6.586903215,17.29
2024-02-14,5.33,,7.06282,6.97633,2.84238,6.51016,9.671420001,6.330977306,2.260841931,5.950704177,15.36
2024-02-15,5.33,,11.07542,7.06404,3.04909,9.84125,9.407119661,6.251522505,1.539682692,6.889732123,15.06
2024-02-16,5.33,,7.80587,7.57624,3.85632,9.69533,11.23755287,6.131925164,1.918241597,6.888782805,14.47
2024-02-17,5.33,,4.45408,6.66313,3.89178,13.34823,9.913266412,5.531639373,8.555320046,7.479635119,12.30
2024-02-18,5.33,,9.78786,11.01418,4.41331,19.76566,10.4448744,5.026983577,1.718017244,8.881555032,17.14
2024-02-19,5.33,,5.19173,5.36935,4.04113,12.07957,9.568476141,4.834691084,1.770462261,6.122201355,18.17
2024-02-20,5.33,,10.31955,6.846,3.97094,10.96617,10.23347354,5.706921465,2.366490545,7.201363649,16.36
2024-02-21,5.33,,9.22447,6.72079,5.13045,11.37539,9.039872373,13.90528109,2.238128399,8.233483123,15.34
2024-02-22,5.33,,9.83543,9.57199,13.27363,6.15834,10.7286155,8.61101327,1.68978492,8.552686241,19.67
2024-02-23,5.33,,7.52435,7.73274,7.66471,9.97207,10.80044442,5.937487286,1.616808156,7.32122998,14.51
2024-02-24,5.33,,4.6608,8.82632,8.03559,10.26351,7.960292565,4.994263972,0,6.391539505,14.25
2024-02-25,5.33,,9.08866,8.99474,3.76678,8.3866,10.18101191,5.853876167,0,6.610238297,19.60
2024-02-26,5.33,,3.94024,8.78475,8.25337,16.06453,6.938102251,10.88671275,1.219134246,8.012405607,22.72
2024-02-27,5.33,,14.1501,7.96127,9.14903,16.60198,8.990068298,7.896458031,1.223904508,9.424687262,20.20
2024-02-28,5.33,,3.97749,12.64706,3.31001,13.47646,4.779269402,6.007970985,1.493430236,6.527384375,24.28
2024-02-29,5.33,,6.95137,13.03457,3.78939,22.16913,6.086472918,17.6550171,1.822140672,10.21544153,30.07
2024-03-01,5.33,,8.42004,7.66191,13.54075,17.69571,9.639415241,16.95093111,0,10.55839377,27.89
2024-03-02,5.33,,17.03202,13.75214,12.93694,19.37933,16.53419591,8.19125502,0,12.54655442,30.83
2024-03-03,5.33,,14.97352,14.84814,10.74414,10.25446,20.97528396,13.73845478,7.767050218,13.32872128,36.97
2024-03-04,5.33,,10.73642,8.10906,11.52584,12.72607,13.59937177,17.12960198,8.118249749,11.70637336,38.24
2024-03-05,5.33,,3.7669,13.68718,14.39487,10.82919,14.12661346,13.20809968,11.35579382,11.62409242,29.02
2024-03-06,5.33,,11.75306,11.62157,14.77861,13.15335,12.10121087,8.911524636,11.95567072,12.03928517,24.20
2024-03-07,5.33,,4.10316,9.3338,14.83109,13.38209,11.36543595,7.300314481,7.094873668,9.630109157,31.89
2024-03-08,5.33,,4.73724,4.68892,14.52769,15.17536,9.576137446,7.229164459,5.341880618,8.753770361,28.93
2024-03-09,5.33,,10.57497,7.42659,11.07635,20.74884,9.520333357,7.035914476,7.590214205,10.56760172,32.07
2024-03-10,5.33,,8.19762,10.14453,12.35044,15.40331,11.34110158,9.869587842,13.60330489,11.55855633,34.00
2024-03-11,5.33,,3.92754,12.87621,7.07122,21.58946,14.59692681,14.14772147,0,10.6012969,45.81
2024-03-12,5.33,,12.06055,12.50685,1.16777,18.93812,11.9124748,12.84582596,13.40260467,11.83345649,38.33
2024-03-13,5.33,,9.43335,12.69946,5.29023,10.7124,11.4670318,8.43772046,15.5339954,10.51059824,37.71
