t,total_borrow,total_tvl,utilisation,total_borrow_7dma,total_tvl_7dma,utilisation_7dma
2021-01-01,2442959724,4111659042,0.594154257,,,
2021-01-02,2460708739,4207470830,0.584842733,,,
2021-01-03,2636454171,4329817006,0.608906604,,,
2021-01-04,2415368948,4832799893,0.499786666,,,
2021-01-05,2210299848,4932485734,0.448110743,,,
2021-01-06,2368957180,5241554846,0.451956957,,,
2021-01-07,2465856128,5559796471,0.443515539,2428657820,4745083403,0.518753357
2021-01-08,2539035569,5741715510,0.442208529,2442382940,4977948613,0.497046825
2021-01-09,2642794139,5828304811,0.453441305,2468395140,5209496324,0.478275192
2021-01-10,2668850620,5902339282,0.452168283,2473023205,5434142364,0.455884003
2021-01-11,2681145822,5844619593,0.458737439,2510991329,5578688035,0.450019828
2021-01-12,2452023372,5170788891,0.474206823,2545523261,5612731343,0.453747839
2021-01-13,2503352854,5185365418,0.482772698,2564722643,5604704282,0.458150088
2021-01-14,2725084466,5479517435,0.497321981,2601755263,5593235849,0.465836723
2021-01-15,2794449577,5833190771,0.479060207,2638242979,5606303743,0.471101248
2021-01-16,2998911971,5977364857,0.50171138,2689116955,5627598035,0.477996973
2021-01-17,3096140511,6269837973,0.493815075,2750158368,5680097848,0.483946515
2021-01-18,3105044343,6303046472,0.492625964,2810715299,5745587402,0.488787733
2021-01-19,3104159372,6409738362,0.484288,2903877585,5922580184,0.490227901
2021-01-20,3161701144,6741204406,0.469011315,2997927341,6144842897,0.488261989
2021-01-21,3133576796,6387310125,0.490594121,3056283388,6274527567,0.487300866
2021-01-22,2969601256,5944694712,0.499538059,3081305056,6290456701,0.490226273
2021-01-23,2766265523,6155853080,0.449371596,3048069849,6315955019,0.482749161
2021-01-24,3029703400,6422060775,0.471764984,3038578833,6337701133,0.479599148
2021-01-25,3090237773,6869887618,0.449823628,3036463609,6418678440,0.473484529
2021-01-26,3140355870,6856621538,0.458003384,3041634537,6482518893,0.469729584
2021-01-27,3142594169,6796236695,0.462402107,3038904970,6490380649,0.468785411
2021-01-28,3105797094,6479052077,0.479359798,3034936441,6503486642,0.467180508
2021-01-29,3200989958,6916293383,0.462818707,3067991970,6642286452,0.461934886
2021-01-30,3293444650,7211952196,0.456664792,3143303273,6793157755,0.462976771
2021-01-31,3316971593,7110361672,0.466498294,3184341587,6891486454,0.462224387
2021-02-01,3324362955,7053791354,0.471287395,3217788041,6917758416,0.46529064
2021-02-02,3430573051,7170222077,0.478447252,3259247639,6962558493,0.468211192
2021-02-03,3564883855,7466345388,0.477460346,3319574737,7058288307,0.470362369
2021-02-04,3704030556,8090076163,0.457848663,3405036660,7288434605,0.46728935
2021-02-05,3816311521,8416028262,0.453457546,3492939740,7502682445,0.465952041
2021-02-06,3976884656,9191103830,0.43268847,3590574027,7785418392,0.462526853
2021-02-07,3996928649,8919007256,0.448136046,3687710749,8043796333,0.459903674
2021-02-08,4053836332,8781496517,0.461633883,3791921231,8290611356,0.458524601
2021-02-09,4535955913,9725412087,0.466402439,3949833069,8655638500,0.456803913
2021-02-10,4769169779,9980855444,0.477831766,4121873915,9014854223,0.456856973
2021-02-11,5026715599,10450840090,0.480986749,4310828921,9352106212,0.460162414
2021-02-12,5190832755,10446583084,0.49689288,4507189098,9642185473,0.466367462
2021-02-13,5230415138,10540723729,0.496210248,4686264881,9834988315,0.475442001
2021-02-14,5306800841,9952863713,0.53319336,4873389480,9982682095,0.487593046
2021-02-15,5455600901,10205734805,0.534562283,5073641561,10186144707,0.498011389
2021-02-16,5583273615,10164505084,0.549291241,5223258375,10248872278,0.509852647
2021-02-17,5971364076,10364723058,0.576123843,5395000418,10303710509,0.523894372
2021-02-18,6254593332,10774231310,0.580514113,5570411523,10349909255,0.538112567
2021-02-19,6562816085,11359997883,0.577712791,5766409141,10480397083,0.549658268
2021-02-20,6892652354,11863636143,0.580989864,6003871601,10669384571,0.561769642
2021-02-21,7232184100,12441497764,0.581295294,6278926352,11024903721,0.568641347
2021-02-22,7259580781,12419094188,0.584549941,6536637763,11341097919,0.575782441
2021-02-23,6932339231,11593334785,0.597959031,6729361423,11545216447,0.582734982
2021-02-24,6166583813,10083300144,0.611564044,6757249957,11505013174,0.587797868
2021-02-25,6496700546,10939085392,0.593897964,6791836701,11528563757,0.589709847
2021-02-26,6863917557,11019703337,0.6228768,6834851197,11479950250,0.596161848
2021-02-27,6573914010,10430914326,0.630233727,6789317148,11275275705,0.603196686
2021-02-28,6640867723,10429994178,0.63670867,6704843380,10987918050,0.611112883
2021-03-01,6568946673,10257143761,0.640426499,6606181365,10679067989,0.619095248
2021-03-02,6884975169,11274457906,0.610670174,6599415070,10633514149,0.620911126
2021-03-03,6987871906,11421823872,0.611800005,6716741941,10824731825,0.620944834
2021-03-04,7312850533,12050411396,0.606854844,6833334796,10983492682,0.622795817
2021-03-05,7262426459,11771257962,0.616962646,6890264639,11090857629,0.621950938
2021-03-06,7114434718,11449794186,0.621359179,6967481883,11236411894,0.620683145
2021-03-07,7104912934,11635463660,0.610625682,7033774056,11408621820,0.616957004
2021-03-08,7225338275,11728642172,0.616042179,7127544285,11618835879,0.61347353
2021-03-09,7175303083,11884399835,0.603758135,7169019701,11705970440,0.612486096
2021-03-10,7309682066,12496557069,0.584935677,7214992581,11859503754,0.608648335
2021-03-11,7909804079,12721872989,0.621748392,7300271659,11955426839,0.610775984
2021-03-12,8474725897,13290586460,0.637648754,7473457293,12172473767,0.613731143
2021-03-13,8310848196,14034978409,0.592152546,7644373504,12541785799,0.609558766
2021-03-14,8675265827,14793172805,0.586437132,7868709632,12992887106,0.606103259
2021-03-15,9048867512,14669471397,0.616850278,8129213809,13413005566,0.606218702
2021-03-16,8696447602,13589322775,0.639947093,8346520168,13656565986,0.611388553
2021-03-17,8849046407,13771507291,0.642561937,8566429360,13838701732,0.619620876
2021-03-18,8899515599,13822520142,0.643841753,8707816720,13995937040,0.62277707
2021-03-19,8971958625,14091825605,0.636678233,8778849967,14110399775,0.622638425
2021-03-20,9146050597,14645686527,0.624487666,8898164596,14197643792,0.627257727
2021-03-21,9536851536,15093222622,0.631863173,9021248268,14240508051,0.633747162
2021-03-22,9455359115,14699369974,0.643249277,9079318497,14244779277,0.637518448
2021-03-23,9599389899,14797004696,0.648738721,9208310254,14417305265,0.638774394
2021-03-24,9710227802,14618675781,0.664234432,9331336168,14538329335,0.641870465
2021-03-25,9583892184,14494327842,0.661216739,9429104251,14634301864,0.644352606
2021-03-26,9551728538,14126218973,0.676170216,9511928524,14639215202,0.649994318
2021-03-27,9504791892,14635746815,0.649423088,9563177281,14637795243,0.653556521
2021-03-28,9524088955,14375118815,0.662539842,9561354055,14535208985,0.657938902
2021-03-29,9533804954,14563084250,0.65465562,9572560603,14515739596,0.65956838
2021-03-30,9779174883,15348302941,0.637150239,9598244173,14594496488,0.657912882
2021-03-31,9802513379,16410110268,0.597345979,9611427826,14850415701,0.648357389
2021-04-01,9815736648,16361711928,0.599921126,9644548464,15117184856,0.639600873
2021-04-02,10499855206,17191594055,0.610755185,9779995131,15555095582,0.630255868
2021-04-03,10961098305,18107783207,0.605325245,9988038904,16051100781,0.623956177
2021-04-04,11128045486,18742435233,0.593735304,10217175552,16675003126,0.614126957
2021-04-05,11416102589,19084014440,0.598202366,10486075214,17320850296,0.606062206
2021-04-06,11582283625,19354274348,0.598435437,10743662177,17893131926,0.60053152
2021-04-07,11733325273,19465341606,0.602780342,11019492447,18329593545,0.601307858
2021-04-08,11455200375,18575715611,0.616676128,11253701551,18645879786,0.60370143
2021-04-09,11440989094,19033428807,0.601099739,11388149250,18908999036,0.60232208
2021-04-10,11733367433,19519348116,0.601114718,11498473411,19110651166,0.601720576
2021-04-11,12095642508,20080194722,0.602366794,11636701557,19301759664,0.602953646
2021-04-12,12212272754,20076601705,0.608283859,11750440152,19443557845,0.604393859
2021-04-13,12579178810,21021804255,0.598387211,11892853750,19681776403,0.60438697
2021-04-14,13465442277,22179032639,0.607124869,12140299036,20069446551,0.605007617
2021-04-15,14282951582,23381432756,0.610867252,12544263494,20755977571,0.604177777
2021-04-16,14702277687,23532298914,0.62477014,13010161864,21398673301,0.607559263
2021-04-17,14353735286,23929635476,0.599830921,13384500129,22028714352,0.607375864
2021-04-18,14920054035,23874746154,0.624930374,13787987490,22570793128,0.610599232
2021-04-19,13129351024,20093135892,0.653424687,13918998672,22573155155,0.617047922
2021-04-20,13227130193,21057536656,0.628142333,14011563155,22578259784,0.621298654
2021-04-21,12806956323,20882486560,0.613286942,13917493733,22393038915,0.62217895
2021-04-22,11351333203,20668865990,0.549199613,13498691107,22005529377,0.613369287
2021-04-23,11563369144,21343817921,0.541766669,13050275601,21692889236,0.601511648
2021-04-24,11361743918,20184161369,0.562903938,12622848263,21157821506,0.596236365
2021-04-25,11239458495,19172332904,0.586233222,12097048900,20486048185,0.590708201
2021-04-26,11487712730,20161971756,0.569771294,11862529144,20495881879,0.578757716
2021-04-27,12977463571,22221583326,0.584002651,11826862483,20662174261,0.572452047
2021-04-28,13923964011,23369669254,0.595813482,11986435010,21017486074,0.569955838
2021-04-29,14555281571,24285560986,0.599338907,12444141920,21534156788,0.577118595
2021-04-30,15239687085,24793781978,0.614657623,12969330197,22027008796,0.587531588
2021-05-01,15937812009,25555621400,0.623651907,13623054210,22794360229,0.596209869
2021-05-02,16584113053,26684488210,0.621488894,14386576290,23867525273,0.601246394
2021-05-03,16801861357,27158975268,0.618648575,15145740380,24867097203,0.608228863
2021-05-04,17588983436,29201654688,0.602328314,15804528932,25864250255,0.610846814
2021-05-05,17985785886,29815291025,0.603240326,16384789200,26785053365,0.611907792
2021-05-06,18305820816,29443610143,0.621724738,16920580520,27521917530,0.615105768
2021-05-07,18844156416,31025900955,0.607368548,17435504710,28412220241,0.614064472
2021-05-08,19067530521,30111750157,0.633225582,17882607355,29063095778,0.61543214
2021-05-09,22222798749,30960797479,0.717772169,18688133883,29673997102,0.629186893
2021-05-10,22589245995,32139914225,0.702840892,19514903117,30385559810,0.641214367
2021-05-11,22361959805,32224183670,0.693949614,20196756884,30817349665,0.654303124
2021-05-12,22181184787,32135224612,0.690245208,20796099584,31148768749,0.666732393
2021-05-13,21688241357,32966795047,0.657881402,21279302519,31652080878,0.671897631
2021-05-14,18793001737,30771088029,0.610735692,21271994707,31615679031,0.672378651
2021-05-15,18991405753,32042585893,0.592692669,21261119740,31891512708,0.666588235
2021-05-16,19121884640,30830311362,0.62023002,20818132011,31872871834,0.652653642
2021-05-17,19696728255,30987458238,0.635635492,20404915191,31708235264,0.643052871
2021-05-18,19071249812,29253889603,0.651921849,19934813763,31283907541,0.637048905
2021-05-19,19575985229,29182649938,0.670809034,19562642398,30862111159,0.634272308
2021-05-20,15755767496,23476618882,0.671125922,18715146132,29506371706,0.636164383
2021-05-21,15419012099,23300940068,0.661733477,18233147612,28439207712,0.643449781
2021-05-22,14990207571,22588705544,0.663615166,17661547872,27088653376,0.653581566
2021-05-23,14584778876,20619752417,0.707320756,17013389905,25630002099,0.6660231
2021-05-24,12261950050,18486403011,0.663295615,15951278733,23844137066,0.669974546
2021-05-25,13145016819,20960846566,0.62712242,15104674020,22659416632,0.66643177
2021-05-26,13323601208,21055677458,0.632779507,14211476303,21498420564,0.66099898
2021-05-27,14027818276,23222336927,0.604065746,13964626414,21462094570,0.651418955
2021-05-28,15004477134,23578241385,0.636369646,13905407133,21501709044,0.647795551
2021-05-29,14604163353,21745235737,0.671602899,13850257959,21381213357,0.648936656
2021-05-30,13958771787,21326559692,0.654525249,13760828375,21482185825,0.64139444
2021-05-31,14933240519,23051797153,0.647812421,14142441299,22134384988,0.639182555
2021-06-01,15418940027,24261709042,0.635525717,14467287472,22605936771,0.640383026
2021-06-02,15633679942,24473775017,0.638793154,14797298720,23094236422,0.641242119
2021-06-03,16037457553,25647533784,0.625302132,15084390045,23440693116,0.644275888
2021-06-04,16388724770,25955486124,0.631416599,15282139707,23780299507,0.64356831
2021-06-05,16010117480,24926083718,0.642303767,15482990297,24234706361,0.63938272
2021-06-06,15941447627,25102675178,0.635049751,15766229703,24774151431,0.636600506
2021-06-07,16089998298,25411791374,0.633170565,15931480814,25111293462,0.634508812
2021-06-08,16442109327,25404172353,0.647220823,16077647857,25274502507,0.636179542
2021-06-09,15889252411,24277524131,0.654484054,16114158209,25246466666,0.638421099
2021-06-10,16068330897,24846141624,0.646713326,16118568687,25131982072,0.641479841
2021-06-11,15951931741,24441864150,0.652647918,16056169683,24915750361,0.644512886
2021-06-12,15262174923,23695906523,0.644084872,15949320746,24740010762,0.64476733
2021-06-13,15090616623,23398205255,0.644947613,15827773460,24496515059,0.64618131
2021-06-14,15224967329,23887248150,0.63736799,15704197607,24278723169,0.646780942
2021-06-15,15596464569,24710647929,0.631163724,15583391213,24179648252,0.644487071
2021-06-16,16173767122,25022470372,0.646369718,15624036172,24286069143,0.64332788
2021-06-17,15999775293,23670295511,0.6759432,15614242514,24118091127,0.647503576
2021-06-18,14983476743,23325044296,0.642377204,15475891800,23958545434,0.646036332
2021-06-19,14636099754,22725641062,0.644034627,15386452490,23819936082,0.646029154
2021-06-20,14397019317,22173845186,0.649279329,15287367161,23645027501,0.64664797
2021-06-21,14160224493,21351015079,0.663210833,15135261042,23282708491,0.650339805
2021-06-22,12804448629,19667568786,0.651043795,14736401622,22562268613,0.653179815
2021-06-23,12883041132,19372243655,0.665025764,14266297909,21755093368,0.655844964
2021-06-24,12878942431,20198389247,0.637622252,13820464643,21259106759,0.650370543
2021-06-25,13329753198,20527823677,0.649350531,13584218422,20859503813,0.651366733
2021-06-26,13114440179,19758190292,0.663747033,13366838483,20435582275,0.654182791
2021-06-27,12997054076,19780597598,0.657060739,13166843448,20093689762,0.655294421
2021-06-28,12901396565,20287217804,0.635937204,12987010887,19941718723,0.651398188
2021-06-29,13104212650,20873902711,0.627779713,13029834319,20114052141,0.648074748
2021-06-30,11669406663,21309811830,0.547607213,12856457966,20390847594,0.631300669
2021-07-01,12097222371,21111246189,0.573022656,12744783672,20521255729,0.622072155
2021-07-02,12149362534,20887479509,0.581657664,12576156434,20572635133,0.612401746
2021-07-03,12188719063,20578644999,0.592299399,12443910560,20689842949,0.602194941
2021-07-04,12265911891,21386621850,0.573531995,12339461677,20919274985,0.590262263
2021-07-05,12451242879,21821422959,0.570597202,12275154007,21138447150,0.580927977
2021-07-06,12532381387,21768349444,0.575715739,12193463827,21266225254,0.573490267
2021-07-07,12669136033,22534473380,0.56221132,12336282308,21441176904,0.575576568
2021-07-08,12894216544,22741021206,0.567002529,12450138619,21674001907,0.57471655
2021-07-09,12851519915,21985126379,0.584555199,12550446816,21830808602,0.575130483
2021-07-10,13410778248,22060732101,0.607902684,12725026700,22042535331,0.577359524
2021-07-11,13830661873,22478981858,0.615270832,12948562411,22198586761,0.583322215
2021-07-12,13950482968,22317651841,0.6250874,13162739567,22269476601,0.591106529
2021-07-13,14079611781,21825321749,0.645104432,13383772480,22277615502,0.601019199
2021-07-14,13891486596,21072379050,0.659227255,13558393989,22068744883,0.614878619
2021-07-15,14034535674,21510046961,0.652464204,13721296722,21892891420,0.627087429
2021-07-16,14500666066,21255712786,0.682200885,13956889029,21788689478,0.641036813
2021-07-17,15825175613,21767923777,0.726995178,14301802939,21746859717,0.658050026
2021-07-18,15992417369,22218284171,0.719786337,14610625152,21709617191,0.672980813
2021-07-19,15931101630,22146829732,0.719340051,14893570676,21685214032,0.686445477
2021-07-20,15874864785,21563183873,0.736202264,15150035390,21647765764,0.699459453
2021-07-21,15753588901,21443762332,0.734646685,15416050005,21700820519,0.710233658
2021-07-22,15857523380,23007081594,0.689245323,15676476821,21914682609,0.715488103
2021-07-23,15924211875,23035200529,0.691299034,15879840508,22168895144,0.716787839
2021-07-24,16085308263,23676629622,0.679374916,15917002315,22441567408,0.709984944
2021-07-25,16331341541,24115854961,0.677203506,15965420054,22712648949,0.703901683
2021-07-26,16492624629,24430620311,0.67508006,16045637625,23038904746,0.697578827
2021-07-27,16576475001,25039626281,0.662009681,16145867656,23535539376,0.686979886
2021-07-28,16850871766,25556277759,0.659363305,16302622351,24123041580,0.676225118
2021-07-29,16317440266,25206133039,0.64735992,16368324763,24437191786,0.670241489
2021-07-30,17355062726,25932869026,0.669230339,16572732027,24851144428,0.667088818
2021-07-31,17618410934,26388232002,0.667661666,16791746695,25238516197,0.665415497
2021-08-01,17685697410,26953432920,0.656157509,16985226105,25643884477,0.662408926
2021-08-02,17676924284,26676819176,0.662632384,17154411770,25964770029,0.660630686
2021-08-03,17707373165,26431916384,0.669923925,17315968650,26163668615,0.661761292
2021-08-04,17465510648,26818581837,0.651246615,17403774205,26343997769,0.660601765
2021-08-05,17607961217,28066912339,0.627356547,17588134341,26752680526,0.657744141
2021-08-06,17677504667,28842809043,0.612891228,17634197475,27168386243,0.649695696
2021-08-07,17785997737,27969277103,0.635911957,17658138447,27394249829,0.645160024
2021-08-08,18214380870,30446870507,0.598234911,17733664655,27893312341,0.636885367
2021-08-09,18330966218,29865320219,0.6137877,17827099217,28348812490,0.629907555
2021-08-10,18969129507,30981003938,0.612282596,18007350123,28998682141,0.621673079
2021-08-11,19042088650,29302259253,0.649850528,18232575552,29353493200,0.621473638
2021-08-12,18897438556,31070705682,0.608207575,18416786601,29782606535,0.618738071
2021-08-13,19092423578,30643582745,0.623048021,18618917874,30039859921,0.620189041
2021-08-14,19351270605,31922829660,0.606189076,18842528283,30604653143,0.615942915
2021-08-15,19583251715,32078924783,0.610470951,19038081261,30837803754,0.617690921
2021-08-16,19576817327,32620346901,0.600141298,19216059991,31231378995,0.615741435
2021-08-17,19488535927,32017663743,0.608680761,19290260908,31379473252,0.615226887
2021-08-18,19508691832,31190361439,0.62547181,19356918506,31649202136,0.611744213
2021-08-19,19552880877,31496836377,0.620788724,19450553123,31710077950,0.61354152
2021-08-20,19755263451,33038347038,0.597949511,19545244533,32052187134,0.609956019
2021-08-21,19927335142,34144766141,0.583613168,19627539467,32369606632,0.606730889
2021-08-22,20102716313,33895554214,0.59307826,19701748696,32629125122,0.604246219
2021-08-23,20157179917,34041172322,0.592141179,19784657637,32832100182,0.603103345
2021-08-24,20274338962,34492033712,0.587797725,19896915213,33185581606,0.600120054
2021-08-25,20497676993,33942213160,0.603899248,20038198808,33578703281,0.597038259
2021-08-26,20708791203,34296199514,0.60382175,20203328854,33978612300,0.594614406
2021-08-27,20587627200,33855101284,0.608110046,20322237961,34095291478,0.596065911
2021-08-28,20862091855,35137493451,0.593727378,20455774635,34237109665,0.597510798
2021-08-29,20885398544,34892539143,0.598563448,20567586382,34379536084,0.598294396
2021-08-30,20897669134,34813079455,0.60028212,20673370556,34489808531,0.599457388
2021-08-31,20880782300,34871357300,0.598794653,20760005318,34543997615,0.601028378
2021-09-01,21089919088,36140842265,0.583548079,20844611332,34858087487,0.598121068
2021-09-02,21447121171,38274604351,0.560348605,20950087042,35426431036,0.591910619
2021-09-03,22154321195,38366756076,0.577435349,21173900470,36070953149,0.587528519
2021-09-04,22693432102,39258617203,0.578049705,21435520505,36659685113,0.585288851
2021-09-05,22887041416,39439247344,0.580311313,21721469487,37309214856,0.582681404
2021-09-06,23056281699,40021414069,0.576098627,22029842710,38053262658,0.579226619
2021-09-07,23295171239,39480947450,0.59003577,22374755416,38711775537,0.57797535
2021-09-08,22447617085,35941777790,0.624555002,22568712272,38683337755,0.583833482
2021-09-09,22010933577,36260425773,0.607023583,22649256902,38395597958,0.590501336
2021-09-10,22062089738,36620390967,0.602453692,22636080979,38146117228,0.594075385
2021-09-11,21813026307,35035054002,0.622605757,22510308723,37542751056,0.600440535
2021-09-12,21701798568,35381139036,0.613371959,22340988316,36963021298,0.605163484
2021-09-13,21627897013,35912028048,0.602246606,22136933361,36375966152,0.60889891
2021-09-14,21488199843,34984216839,0.61422555,21878794590,35733576065,0.612354593
2021-09-15,21297141836,36237502802,0.587709974,21714440983,35775822495,0.607091017
2021-09-16,21649771574,37426446420,0.578461854,21662846411,35942396873,0.60301077
2021-09-17,21618138847,36708229720,0.588918044,21599424855,35954945267,0.601077106
2021-09-18,21732135260,36149486958,0.601174099,21587868992,36114149975,0.598015441
2021-09-19,21837132695,36543837873,0.597559916,21607202438,36280249809,0.595756578
2021-09-20,21939675986,35347570289,0.620684132,21651742292,36199612986,0.59839051
2021-09-21,21038114567,32229044937,0.652768787,21587444395,35806017000,0.603896687
2021-09-22,20886952851,31973421497,0.65325986,21528845969,35196862528,0.613260956
2021-09-23,20760724652,34360410099,0.604204798,21401839265,34758857339,0.61693852
2021-09-24,21084543858,34945104368,0.60336188,21325611410,34506982289,0.619001925
2021-09-25,20899173867,34003369555,0.614620673,21206616925,34200394088,0.620922864
2021-09-26,20862864405,33785706742,0.617505638,21067435741,33806375355,0.623772253
2021-09-27,20870482815,34621192369,0.602823918,20914693859,33702607081,0.621220793
2021-09-28,20250968449,33250818883,0.609036683,20802244414,33848574788,0.61497335
2021-09-29,19986084712,32675728463,0.611649247,20673548965,33948904354,0.609028977
2021-09-30,20102986684,33411657194,0.601675833,20579586399,33813368225,0.608667696
2021-10-01,17756795631,34046495654,0.521545472,20104193795,33684995551,0.596979638
2021-10-02,18013543937,36207499682,0.49750864,19691960948,33999871284,0.580249347
2021-10-03,18243057061,37237827507,0.489906589,19317702756,34493031393,0.562020912
2021-10-04,18313151619,37476111646,0.488661999,18952369728,34900877004,0.545712066
2021-10-05,18337842322,37273957233,0.491974657,18679065995,35475611054,0.52898892
2021-10-06,18523746179,38237096085,0.484444377,18470160490,36270092143,0.510816795
2021-10-07,19883030032,39017166600,0.509596974,18438738112,37070879201,0.497662672
2021-10-08,24582361485,40387578063,0.608661442,19413818948,37976748117,0.510107811
2021-10-09,26692364450,40402054345,0.660668495,20653650450,38575970211,0.533416362
2021-10-10,27886328825,40741870848,0.68446363,22031260702,39076547831,0.561210225
2021-10-11,27184134527,40022272779,0.679225157,23298543974,39440285136,0.588433533
2021-10-12,25561619312,40361124332,0.633322776,24330512116,39881309007,0.608626122
2021-10-13,24739370216,40039698368,0.617871044,25218458407,40138823619,0.627687074
2021-10-14,26381118627,41523365874,0.635331893,26146756777,40496852087,0.645649205
2021-10-15,26617972320,42292513275,0.629377879,26437558325,40768985689,0.648608696
2021-10-16,25383679228,43575874787,0.582516802,26250603294,41222388609,0.637444169
2021-10-17,25568789759,43388914194,0.589293146,25919526284,41600537658,0.623848385
2021-10-18,24772032250,43537370225,0.5689832,25574940245,42102694436,0.608099534
2021-10-19,24531477578,42698539320,0.574527325,25427777140,42436610863,0.599700184
2021-10-20,24830530473,43920448890,0.565352384,25440800034,42991003795,0.592197519
2021-10-21,24699882842,46116558054,0.535596842,25200623493,43647174106,0.577949654
2021-10-22,24408967186,44901002578,0.54361742,24885051331,44019815435,0.56569816
2021-10-23,24496521411,44277431229,0.553250736,24758314500,44120037784,0.561517293
2021-10-24,25378422544,45684362006,0.555516624,24731119183,44447958900,0.556692076
2021-10-25,25603450983,45137110655,0.56723726,24849893288,44676493247,0.556442656
2021-10-26,26215261318,46497376493,0.56380087,25090433822,45219184272,0.554910305
2021-10-27,26137269146,45650782787,0.572548104,25277110776,45466374829,0.555938265
2021-10-28,25852892069,43354525477,0.596313575,25441826380,45071798746,0.564612084
2021-10-29,26295558177,45302522583,0.580443575,25711339378,45129158747,0.569872963
2021-10-30,23792091624,41641121907,0.571360485,25610706552,44752543130,0.572460071
2021-10-31,23565889213,39363418851,0.598674859,25351773219,43849551250,0.578625533
2021-11-01,23412628132,41441486043,0.564956288,25038798526,43321604877,0.578299679
2021-11-02,23255697440,42368109015,0.54889628,24616003686,42731709523,0.576170452
2021-11-03,23721156103,44821042024,0.529241513,24270844680,42613175129,0.569983797
2021-11-04,23523467108,45693705003,0.514807611,23938069685,42947343632,0.558340087
2021-11-05,23724020705,45779658834,0.518221876,23570707189,43015505954,0.549451273
2021-11-06,24056083481,45326566483,0.530728121,23608420312,43541998036,0.54364665
2021-11-07,24109243150,46355353680,0.520096197,23686042303,44540845869,0.532421127
2021-11-08,24660641868,48360382399,0.509934799,23864329979,45529259634,0.524560914
2021-11-09,26348954900,49610622994,0.531115179,24306223902,46563904488,0.522020757
2021-11-10,27401238737,49261385712,0.556241737,24831949993,47198239301,0.525877931
2021-11-11,26536873854,48016557780,0.552660896,25262436671,47530075412,0.531285544
2021-11-12,25940911904,48979520044,0.529627728,25579135413,47987198442,0.532914951
2021-11-13,25935719106,48756735589,0.531941255,25847654788,48477222600,0.533088256
2021-11-14,25800039189,49115151481,0.525296948,26089197080,48871479428,0.53383122
2021-11-15,25907079421,49205315315,0.526509773,26267259587,48992184131,0.536199074
2021-11-16,25470148619,48311993173,0.527201362,26141715833,48806665585,0.535639957
2021-11-17,24592915129,45981936226,0.534838616,25740526746,48338172801,0.532582368
2021-11-18,24706467497,46136051789,0.53551326,25479040124,48069529088,0.530132706
2021-11-19,24258121610,43752091818,0.554444841,25238641510,47322753627,0.533678008
2021-11-20,24886716780,46887766839,0.530772064,25088784035,47055758092,0.533510981
2021-11-21,25409505601,48664058584,0.522141111,25032993522,46991316249,0.533060147
2021-11-22,25475811467,48242320842,0.528080138,24971383815,46853745610,0.533284485
2021-11-23,25143037048,45961704588,0.54704318,24924653590,46517990098,0.53611903
2021-11-24,25492672304,47469208313,0.537035969,25053190330,46730457539,0.536432938
2021-11-25,26047888344,47043912618,0.553693069,25244821879,46860151943,0.539030053
2021-11-26,26451159075,48908695694,0.540827325,25558112946,47596809640,0.537084694
2021-11-27,25683435040,44978216764,0.571019415,25671929840,47324016772,0.542834315
2021-11-28,25947298142,45387430689,0.571684666,25748757346,46855927073,0.549911966
2021-11-29,26552421595,47185354786,0.562725908,25902558793,46704931922,0.554861362
2021-11-30,26565215668,47706610715,0.556845587,26105727167,46954204226,0.556261706
2021-12-01,26776298706,48734606461,0.5494309,26289102367,47134975390,0.55803241
2021-12-02,26620690371,49045972074,0.542770165,26370931228,47420983883,0.556471995
2021-12-03,26375072730,48714240548,0.541424282,26360061750,47393204577,0.556557275
2021-12-04,26057437052,46152063695,0.564599608,26413490609,47560896995,0.555640159
2021-12-05,24918828272,44656660950,0.558009214,26266566342,47456501318,0.553686524
2021-12-06,24850788536,43987631951,0.564949451,26023475905,46999683771,0.554004173
2021-12-07,27278391459,45647999812,0.597581309,26125358161,46705596499,0.559823561
2021-12-08,27616008370,46160299824,0.598263193,26245316684,46337838408,0.566799603
2021-12-09,27474198877,47114742101,0.583133806,26367246471,46061948412,0.572565838
2021-12-10,26820581595,44682757271,0.600244551,26430890594,45486022229,0.580968733
2021-12-11,26492280281,43049778604,0.615387143,26493011056,45042838645,0.588224095
2021-12-12,26361210916,43648648545,0.603941056,26699065719,44898836873,0.594785787
2021-12-13,26349712045,44473421225,0.592482236,26913197649,44968235340,0.598719042
2021-12-14,25391240457,41520121409,0.611540612,26643604649,44378538426,0.600713228
2021-12-15,24906590064,42298145278,0.588834094,26256544891,43826802062,0.599366214
2021-12-16,25136204174,43576853280,0.576824674,25922545647,43321389373,0.59846491
2021-12-17,25474375731,43051625388,0.591716933,25730230524,43088370533,0.597246678
2021-12-18,25828224168,42946212778,0.601408657,25635365365,43073575415,0.595249752
2021-12-19,26562092544,44293959718,0.599677534,25664062740,43165762725,0.594640677
2021-12-20,26624624967,44335383673,0.600527677,25703336015,43146043075,0.595790026
2021-12-21,26757864445,44772423645,0.597641634,25898568013,43610657680,0.593804458
2021-12-22,27122852748,46471414149,0.583645952,26215176968,44206838947,0.593063295
2021-12-23,27234264104,45868616689,0.59374505,26514899815,44534233720,0.595480491
2021-12-24,27505170629,47723081902,0.576349421,26805013372,45201584651,0.593285132
2021-12-25,27316585014,47317324321,0.577306207,27017636350,45826029157,0.589841925
