t,Open,High,Low,Close,Adj_Close,Volume,date,BalanceBTC,CostBasisUSD,ChangeBTC,InvestedUSD,BuyPriceUSD,MarketCap,TotalOutstanding,PriceUSD,BitcoinValueUSD,UnrealisedGainUSD,MVRV,CostBasisPriceUSD,BTCperShare,USDperShare,Yield,ExpandingPctChange,mNAV,BTCPctTotal,USDPctTotal,PremiumUSD
2024-02-22 00:00:00+00:00,68.37000275,72.32499695,68.00,71.31500244,71.31500244,10425000,2024-02-22 00:00:00+00:00,190000,5930000000,0,0,41176.47059,12100818758,169681250,51292.32526,9745541799,3815541799,1.64343032,31210.52632,0.001119747,57.43440598,-0.024344761,-0.024344761,1.241677375,0.42562724,0.214079422,2355276959
2024-02-23 00:00:00+00:00,69.90,70.42900085,67.80599976,68.7440033,68.7440033,7393000,2024-02-23 00:00:00+00:00,190000,5930000000,0,0,41176.47059,11664568409,169681250,50789.14318,9649937203,3719937203,1.627308129,31210.52632,0.001119747,56.87096956,-0.024344761,-0.024344761,1.208771432,0.42562724,0.214079422,2014631206
2024-02-26 00:00:00+00:00,68.79399872,80.99500275,68.79399872,79.64800262,79.64800262,22695000,2024-02-26 00:00:00+00:00,193000,6087992000,3000,157992000,52664,13514772645,169681250,54551.82592,10528502402,4440510402,1.729388344,31544,0.001137427,62.0487084,-0.008939678,-0.008939678,1.283636754,0.43234767,0.219783105,2986270243
2024-02-27 00:00:00+00:00,86.61000061,89.00,84.18,87.18000031,87.18000031,22748000,2024-02-27 00:00:00+00:00,193000,6087992000,0,0,52664,14792811427,169681250,57049.88822,11010628427,4922636427,1.80858129,31544,0.001137427,64.89007139,-0.008939678,-0.008939678,1.343502919,0.43234767,0.219783105,3782183000
2024-02-28 00:00:00+00:00,95.19999695,100.8880005,91.55000305,96.29499817,96.29499817,48388000,2024-02-28 00:00:00+00:00,193000,6087992000,0,0,52664,16339455658,169681250,62460.74062,12054922940,5966930940,1.98011478,31544,0.001137427,71.04451988,-0.008939678,-0.008939678,1.355417678,0.43234767,0.219783105,4284532718
2024-02-29 00:00:00+00:00,99.90,104.00,96.04399872,102.2839966,102.2839966,35206000,2024-02-29 00:00:00+00:00,193000,6087992000,0,0,52664,17355676395,169681250,61394.78185,11849192897,5761200897,1.946322022,31544,0.001137427,69.83206982,-0.008939678,-0.008939678,1.464713803,0.43234767,0.219783105,5506483498
2024-03-01 00:00:00+00:00,99.60,108.00,99.19999695,107.939003,107.939003,26964000,2024-03-01 00:00:00+00:00,193000,6087992000,0,0,52664,18315224951,169681250,62524.40182,12067209551,5979217551,1.982132951,31544,0.001137427,71.11692984,-0.008939678,-0.008939678,1.517768037,0.43234767,0.219783105,6248015400
2024-03-04 00:00:00+00:00,120.00,135.9909973,119.0009995,133.401001,133.401001,54250000,2024-03-04 00:00:00+00:00,193000,6087992000,0,0,52664,22635648597,169681250,68091.83882,13141724893,7053732893,2.158630447,31544,0.001137427,77.44948186,-0.011234364,-0.011234364,1.722425997,0.43234767,0.219783105,9493923704
2024-03-05 00:00:00+00:00,124.4189987,133.779007,103.5059967,105.1009979,105.1009979,57366000,2024-03-05 00:00:00+00:00,193000,6087992000,0,0,52664,17833668704,169681250,63950.52433,12342451196,6254459196,2.027343531,31544,0.001137427,72.73903979,-0.011234364,-0.011234364,1.44490494,0.43234767,0.219783105,5491217508
2024-03-06 00:00:00+00:00,114.00,128.5549927,113.1100006,124.6210022,124.6210022,36940000,2024-03-06 00:00:00+00:00,193000,6087992000,0,0,52664,21145847429,169681250,66103.72154,12758018257,6670026257,2.09560365,31544,0.001137427,75.18814399,-0.011234364,-0.011234364,1.657455492,0.43234767,0.219783105,8387829172
2024-03-07 00:00:00+00:00,128.4980011,132.10,122.50,130.0019989,130.0019989,21677000,2024-03-07 00:00:00+00:00,193000,6087992000,0,0,52664,22058901676,169681250,67070.37915,12944583176,6856591176,2.126248388,31544,0.001137427,76.28764625,-0.011234364,-0.011234364,1.704102896,0.43234767,0.219783105,9114318500
2024-03-08 00:00:00+00:00,132.8040009,145.1730042,128.3659973,142.5590057,142.5590057,37418000,2024-03-08 00:00:00+00:00,193000,6087992000,0,0,52664,24189590292,169681250,68343.71496,13190336986,7102344986,2.166615361,31544,0.001137427,77.73597252,-0.011234364,-0.011234364,1.83388721,0.43234767,0.219783105,10999253306
2024-03-10 00:00:00+00:00,132.8040009,145.1730042,128.3659973,142.5590057,142.5590057,37418000,2024-03-10 00:00:00+00:00,205000,6910000000,12000,822008000,68500.66667,24189590292,169681250,68882.25134,14120861525,7210861525,2.043540018,33707.31707,0.001208148,83.21992869,0.050243292,0.050243292,1.713039268,0.459229391,0.249458484,10068728767
2024-03-11 00:00:00+00:00,155.00,165.7059937,147.7350006,148.4230042,148.4230042,41024000,2024-03-11 00:00:00+00:00,205000,6910000000,0,0,68500.66667,25184600873,169681250,72198.08753,14800607945,7890607945,2.141911425,33707.31707,0.001208148,87.22594833,0.050243292,0.050243292,1.701592324,0.459229391,0.249458484,10383992928
2024-03-12 00:00:00+00:00,154.3999939,159.496994,143.8000031,159.3350067,159.3350067,35489000,2024-03-12 00:00:00+00:00,205000,6910000000,0,0,68500.66667,27036163108,169681250,71432.7283,14643709302,7733709302,2.119205398,33707.31707,0.001208148,86.30128138,0.050243292,0.050243292,1.846264669,0.459229391,0.249458484,12392453806
2024-03-13 00:00:00+00:00,166.00,177.3999939,162.00,176.6150055,176.6150055,37759000,2024-03-13 00:00:00+00:00,205000,6910000000,0,0,68500.66667,29968254901,169681250,73081.57591,14981723061,8071723061,2.168122006,33707.31707,0.001208148,88.29333271,0.050243292,0.050243292,2.000320976,0.459229391,0.249458484,14986531840
2024-03-14 00:00:00+00:00,170.8009949,174.6000061,155.0769958,167.6849976,167.6849976,49868000,2024-03-14 00:00:00+00:00,205000,6910000000,0,0,68500.66667,28452999992,169681250,71505.27291,14658580946,7748580946,2.12135759,33707.31707,0.001208148,86.38892598,0.050243292,0.050243292,1.94104737,0.459229391,0.249458484,13794419046
2024-03-15 00:00:00+00:00,160.0010071,181.50,157.00,178.2359924,178.2359924,44750000,2024-03-15 00:00:00+00:00,205000,6910000000,0,0,68500.66667,30243305991,169681250,69424.91418,14232107406,7322107406,2.059639277,33707.31707,0.001208148,83.87554551,0.050243292,0.050243292,2.125005463,0.459229391,0.249458484,16011198585
2024-03-18 00:00:00+00:00,171.8450012,173.4900055,144.5010071,150.276001,150.276001,45111000,2024-03-18 00:00:00+00:00,205000,6910000000,0,0,68500.66667,25499019691,169681250,67770.88652,13893031738,6983031738,2.010568992,33707.31707,0.001208148,81.87723592,0.050243292,0.050243292,1.835381951,0.459229391,0.249458484,11605987953
2024-03-19 00:00:00+00:00,132.6069946,145.00,123.012001,141.75,141.75,44644000,2024-03-19 00:00:00+00:00,214246,7533000000,9246,623000000,67380.48886,24052317188,169681250,61969.30754,13276676263,5743676263,1.76246864,35160.51642,0.001262638,78.24480467,0.097611826,0.097611826,1.811621878,0.479941756,0.271949458,10775640925
2024-03-20 00:00:00+00:00,142.3009949,155.00,136.3009949,154.6519928,154.6519928,33314000,2024-03-20 00:00:00+00:00,214246,7533000000,0,0,67380.48886,26241543453,169681250,67848.10764,14536185669,7003185669,1.929667552,35160.51642,0.001262638,85.66760128,0.097611826,0.097611826,1.805256485,0.479941756,0.271949458,11705357784
2024-03-21 00:00:00+00:00,159.4120026,170.4360046,158.102005,159.9290009,159.9290009,31590000,2024-03-21 00:00:00+00:00,214246,7533000000,0,0,67380.48886,27136952776,169681250,65454.73572,14023415310,6490415310,1.861597678,35160.51642,0.001262638,82.64563887,0.097611826,0.097611826,1.935117243,0.479941756,0.271949458,13113537466
2024-03-22 00:00:00+00:00,152.00,159.4490051,149.00,152.3000031,152.3000031,20836000,2024-03-22 00:00:00+00:00,214246,7533000000,0,0,67380.48886,25842454893,169681250,63486.485,13601725465,6068725465,1.805618673,35160.51642,0.001262638,80.16045064,0.097611826,0.097611826,1.899939457,0.479941756,0.271949458,12240729428
